Name,Folder Path,Inicio del informe,Fin del informe,Nombre del anuncio,Entrega del anuncio,Nombre del conjunto de anuncios,Puja,Tipo de puja,Presupuesto del conjunto de anuncios,Tipo de presupuesto del conjunto de anuncios,Último cambio significativo,Configuración de atribución,Resultados,Indicador de resultado,Alcance,Impresiones,Coste por resultados,Clasificación por calidad,Clasificación por porcentaje de interacción,Clasificación por tasa de conversión,Importe gastado (MXN),Fin,Clasificacion,Lugar,Objetivo,Red Social,Dias_transcurridos,Clasificacion.Descripción,Lugar.Descripción,Objetivo.Descripción,Red_Social.Descripción,Nombre_corto_anuncio
"RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-02 00:00:00.000,2024-04-02 00:00:00.000,"24040102RZBTERRGENERDIL818-MAHYMTHRFB Melissa Figueroa","not_delivering","RZB - Distrito Local 8 Thruplay Abril 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4244,"video_thruplay_watched_actions",8176,9363,0.094121,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",399.45,2024-04-02 00:00:00.000,"TERR","DIL8","THR","FB",0,"Territorio","Distrito Local 8","ThruPlay","Facebook","Melissa Figueroa"
"RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-02 00:00:00.000,2024-04-02 00:00:00.000,"24040102RZBTERRGENERDIL818-MAHYMTHRIN Melissa Figueroa","not_delivering","RZB - Distrito Local 8 Thruplay Abril 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",3642,"video_thruplay_watched_actions",13071,14774,0.102416,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",373,2024-04-02 00:00:00.000,"TERR","DIL8","THR","IN",0,"Territorio","Distrito Local 8","ThruPlay","Instagram","Melissa Figueroa"
"RZB Púrpura-Analytics-Anuncios-01-abr-2024-1-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-01 00:00:00.000,2024-04-01 00:00:00.000,"24040102RZBTERRGENERDIL818-MAHYMTHRFB Melissa Figueroa","not_delivering","RZB - Distrito Local 8 Thruplay Abril 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",796,"video_thruplay_watched_actions",2194,2367,0.085163,"-","-","-",67.79,2024-04-02 00:00:00.000,"TERR","DIL8","THR","FB",1,"Territorio","Distrito Local 8","ThruPlay","Facebook","Melissa Figueroa"
"RZB Púrpura-Analytics-Anuncios-01-abr-2024-1-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-01 00:00:00.000,2024-04-01 00:00:00.000,"24040102RZBTERRGENERDIL818-MAHYMTHRIN Melissa Figueroa","not_delivering","RZB - Distrito Local 8 Thruplay Abril 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1654,"video_thruplay_watched_actions",7832,8485,0.09659,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",159.76,2024-04-02 00:00:00.000,"TERR","DIL8","THR","IN",1,"Territorio","Distrito Local 8","ThruPlay","Instagram","Melissa Figueroa"
"RZB Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-04 00:00:00.000,2024-04-04 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRFB Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",16672,"video_thruplay_watched_actions",20451,24083,0.06932,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1155.7,2024-04-07 00:00:00.000,"ESTR","MERN","THR","FB",3,"Estratégico","Mérida Norte","ThruPlay","Facebook","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-04 00:00:00.000,2024-04-04 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRIN Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4373,"video_thruplay_watched_actions",6438,7089,0.071967,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",314.71,2024-04-07 00:00:00.000,"ESTR","MERN","THR","IN",3,"Estratégico","Mérida Norte","ThruPlay","Instagram","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-04 00:00:00.000,2024-04-04 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRFB Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",11539,"video_thruplay_watched_actions",16589,17463,0.064785,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",747.55,2024-04-07 00:00:00.000,"ESTR","MERS","THR","FB",3,"Estratégico","Mérida Sur","ThruPlay","Facebook","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-04 00:00:00.000,2024-04-04 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRIN Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",7977,"video_thruplay_watched_actions",13668,14464,0.068607,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",547.28,2024-04-07 00:00:00.000,"ESTR","MERS","THR","IN",3,"Estratégico","Mérida Sur","ThruPlay","Instagram","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-03-abr-2024-3-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-03 00:00:00.000,2024-04-03 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRFB Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",8332,"video_thruplay_watched_actions",13749,16272,0.084153,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",701.16,2024-04-07 00:00:00.000,"ESTR","MERN","THR","FB",4,"Estratégico","Mérida Norte","ThruPlay","Facebook","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-03-abr-2024-3-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-03 00:00:00.000,2024-04-03 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRIN Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",9270,"video_thruplay_watched_actions",14575,17127,0.085797,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",795.34,2024-04-07 00:00:00.000,"ESTR","MERN","THR","IN",4,"Estratégico","Mérida Norte","ThruPlay","Instagram","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-03-abr-2024-3-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-03 00:00:00.000,2024-04-03 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRFB Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2974,"video_thruplay_watched_actions",12254,14009,0.09928,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",295.26,2024-04-07 00:00:00.000,"ESTR","MERS","THR","FB",4,"Estratégico","Mérida Sur","ThruPlay","Facebook","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-03-abr-2024-3-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-03 00:00:00.000,2024-04-03 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRIN Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4785,"video_thruplay_watched_actions",24147,27581,0.12061,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",577.12,2024-04-07 00:00:00.000,"ESTR","MERS","THR","IN",4,"Estratégico","Mérida Sur","ThruPlay","Instagram","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-05 00:00:00.000,2024-04-05 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRFB Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",14261,"video_thruplay_watched_actions",16951,19938,0.069857,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",996.23,2024-04-07 00:00:00.000,"ESTR","MERN","THR","FB",2,"Estratégico","Mérida Norte","ThruPlay","Facebook","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-05 00:00:00.000,2024-04-05 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRIN Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",5196,"video_thruplay_watched_actions",7080,8089,0.073453,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",381.66,2024-04-07 00:00:00.000,"ESTR","MERN","THR","IN",2,"Estratégico","Mérida Norte","ThruPlay","Instagram","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-05 00:00:00.000,2024-04-05 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRFB Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",13337,"video_thruplay_watched_actions",18751,19782,0.067659,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",902.37,2024-04-07 00:00:00.000,"ESTR","MERS","THR","FB",2,"Estratégico","Mérida Sur","ThruPlay","Facebook","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-05 00:00:00.000,2024-04-05 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRIN Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",5170,"video_thruplay_watched_actions",12247,13045,0.076443,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",395.21,2024-04-07 00:00:00.000,"ESTR","MERS","THR","IN",2,"Estratégico","Mérida Sur","ThruPlay","Instagram","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-07 00:00:00.000,2024-04-07 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRFB Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",8269,"video_thruplay_watched_actions",9932,11457,0.075021,"-","-","-",620.35,2024-04-07 00:00:00.000,"ESTR","MERN","THR","FB",0,"Estratégico","Mérida Norte","ThruPlay","Facebook","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-07 00:00:00.000,2024-04-07 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRIN Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",9635,"video_thruplay_watched_actions",12412,14760,0.080526,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",775.87,2024-04-07 00:00:00.000,"ESTR","MERN","THR","IN",0,"Estratégico","Mérida Norte","ThruPlay","Instagram","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-07 00:00:00.000,2024-04-07 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRFB Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",11302,"video_thruplay_watched_actions",14048,15101,0.069318,"Por debajo de la media: por debajo del 35 % de los anuncios","Media","Media",783.43,2024-04-07 00:00:00.000,"ESTR","MERS","THR","FB",0,"Estratégico","Mérida Sur","ThruPlay","Facebook","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-07 00:00:00.000,2024-04-07 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRIN Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",6656,"video_thruplay_watched_actions",8856,9618,0.066062,"Por debajo de la media: por debajo del 35 % de los anuncios","Media","Media",439.71,2024-04-07 00:00:00.000,"ESTR","MERS","THR","IN",0,"Estratégico","Mérida Sur","ThruPlay","Instagram","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-06 00:00:00.000,2024-04-06 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRFB Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",10375,"video_thruplay_watched_actions",11943,14083,0.072012,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",747.12,2024-04-07 00:00:00.000,"ESTR","MERN","THR","FB",1,"Estratégico","Mérida Norte","ThruPlay","Facebook","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-06 00:00:00.000,2024-04-06 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRIN Kathia Bolio","not_delivering","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",8835,"video_thruplay_watched_actions",10812,12958,0.076172,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",672.98,2024-04-07 00:00:00.000,"ESTR","MERN","THR","IN",1,"Estratégico","Mérida Norte","ThruPlay","Instagram","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-06 00:00:00.000,2024-04-06 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRFB Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",10539,"video_thruplay_watched_actions",13611,14562,0.069108,"Por debajo de la media: por debajo del 35 % de los anuncios","Media","Media",728.33,2024-04-07 00:00:00.000,"ESTR","MERS","THR","FB",1,"Estratégico","Mérida Sur","ThruPlay","Facebook","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-06 00:00:00.000,2024-04-06 00:00:00.000,"24040301RZBESTRGENERMERS18-MAHYMTHRIN Sergio Vadillo","not_delivering","RZB - Mérida Sur Thruplay Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",8678,"video_thruplay_watched_actions",12335,13205,0.067267,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",583.74,2024-04-07 00:00:00.000,"ESTR","MERS","THR","IN",1,"Estratégico","Mérida Sur","ThruPlay","Instagram","Sergio Vadillo"
"RZB Púrpura-Analytics-Anuncios-01-mar-2024-1-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-01 00:00:00.000,2024-03-01 00:00:00.000,"24030103RZBTERRGENERAKIL18-MAHYMINTFB PRI Diferencia","not_delivering","RZB - Akil Inte Marzo 2024",0,"ABSOLUTE_OCPM",1500,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1905,"actions:post_engagement",2836,4222,0.057601,"-","-","-",109.73,2024-03-02 00:00:00.000,"TERR","AKIL","INT","FB",1,"Territorio","Akil","Interacción","Facebook","PRI Diferencia"
"RZB Púrpura-Analytics-Anuncios-02-mar-2024-2-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-02 00:00:00.000,2024-03-02 00:00:00.000,"24030103RZBTERRGENERAKIL18-MAHYMINTFB PRI Diferencia","not_delivering","RZB - Akil Inte Marzo 2024",0,"ABSOLUTE_OCPM",1500,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4495,"actions:post_engagement",7491,30404,0.238127,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",1070.38,2024-03-02 00:00:00.000,"TERR","AKIL","INT","FB",0,"Territorio","Akil","Interacción","Facebook","PRI Diferencia"
